user,item,rating
2140,1006,5.0
4451,1006,4.0
3328,1006,5.0
4328,1006,5.0
1570,1006,5.0
3779,1006,5.0
1472,1006,5.0
2142,1006,4.0
1872,1006,5.0
2569,1006,5.0
4498,1006,5.0
4499,1006,5.0
2434,1006,4.0
452,1006,4.0
3317,1006,4.0
4500,1006,5.0
4501,1006,5.0
4454,1006,4.0
1176,1006,5.0
2842,1006,5.0
4502,1006,2.0
457,1006,3.0
4503,1006,4.0
1730,1006,5.0
1760,1006,4.0
4504,1006,5.0
2697,1006,4.0
4505,1006,4.0
4380,1007,5.0
1865,1007,2.0
3043,1007,4.0
3838,1007,2.0
2466,1007,5.0
980,1007,5.0
3771,1007,4.0
2896,1008,4.0
516,1008,3.0
4506,1008,5.0
4507,1008,5.0
2461,1008,4.0
1944,1008,5.0
4335,1009,3.0
3013,1009,5.0
1309,1009,5.0
3568,1009,3.0
2799,1009,5.0
2516,1010,4.0
1140,1010,5.0
3139,1010,3.0
4508,1010,4.0
4509,1010,4.0
4211,1010,4.0
3679,1010,3.0
9,1010,2.0
1531,1010,2.0
1217,1010,3.0
4467,1010,1.0
63,1010,3.0
438,1010,3.0
384,1010,4.0
670,1010,3.0
3342,1010,5.0
4510,1010,1.0
276,1010,5.0
802,1010,4.0
70,1010,3.0
966,1010,5.0
1782,1010,1.0
4511,1010,3.0
1038,1010,5.0
443,1010,4.0
3801,1010,5.0
3896,1010,4.0
2840,1010,5.0
4492,1010,5.0
2665,1010,3.0
1356,1010,2.0
134,1010,4.0
2383,1010,5.0
1231,1010,2.0
4040,1010,1.0
3651,1010,4.0
2276,1010,5.0
3434,1010,4.0
3435,1010,1.0
2986,1010,5.0
1236,1010,5.0
3170,1011,4.0
1094,1011,4.0
3261,1011,4.0
2860,1011,5.0
4236,1011,3.0
948,1011,5.0
1213,1011,3.0
2399,1011,4.0
2173,1011,1.0
4509,1011,4.0
1096,1011,5.0
3017,1011,4.0
1147,1011,4.0
1239,1011,4.0
59,1011,3.0
61,1011,2.0
4512,1011,4.0
3341,1011,4.0
1743,1011,4.0
4251,1011,4.0
2218,1011,2.0
131,1011,1.0
1272,1011,3.0
618,1011,5.0
2180,1011,3.0
2615,1011,2.0
2900,1011,3.0
4466,1011,5.0
1287,1011,3.0
1006,1011,4.0
2226,1011,4.0
813,1011,4.0
1829,1011,5.0
877,1011,4.0
941,1011,4.0
2633,1011,4.0
2665,1011,4.0
4313,1011,4.0
1777,1011,5.0
685,1011,5.0
4513,1011,4.0
2829,1011,5.0
135,1011,3.0
4024,1011,2.0
3435,1011,1.0
4514,1011,4.0
2778,1012,5.0
2886,1012,5.0
4355,1012,5.0
3983,1012,2.0
35,1012,5.0
1859,1013,4.0
3972,1013,5.0
3643,1013,4.0
1300,1013,4.0
3575,1013,5.0
617,1013,5.0
1965,1013,5.0
4373,1013,5.0
1798,1013,4.0
3282,1013,5.0
1966,1013,5.0
2049,1013,5.0
2898,1013,5.0
4472,1013,5.0
2967,1013,5.0
1014,1013,5.0
3199,1013,5.0
4515,1013,5.0
4516,1013,5.0
4394,1013,3.0
69,1013,5.0
714,1013,4.0
3116,1013,5.0
1375,1013,5.0
323,1013,5.0
1593,1013,5.0
4517,1013,5.0
3302,1013,4.0
620,1013,5.0
3276,1013,5.0
1892,1013,5.0
319,1013,5.0
1384,1014,5.0
3972,1014,2.0
3643,1014,4.0
3575,1014,5.0
617,1014,5.0
1965,1014,5.0
3523,1014,5.0
3282,1014,5.0
2049,1014,5.0
2898,1014,5.0
4472,1014,5.0
1014,1014,5.0
339,1014,5.0
1252,1014,4.0
4516,1014,5.0
2013,1014,5.0
4518,1014,4.0
2641,1014,5.0
4394,1014,3.0
69,1014,5.0
714,1014,4.0
3116,1014,5.0
1375,1014,5.0
323,1014,5.0
994,1014,5.0
4144,1014,4.0
1326,1014,3.0
4517,1014,5.0
2999,1014,5.0
1036,1014,5.0
1293,1014,5.0
3276,1014,5.0
1892,1014,5.0
319,1014,5.0
3322,1015,5.0
655,1015,5.0
2468,1015,5.0
191,1015,4.0
3024,1015,4.0
3578,1015,5.0
1278,1015,4.0
3510,1015,5.0
3835,1015,5.0
54,1015,5.0
927,1015,5.0
371,1015,4.0
3213,1015,5.0
2849,1015,4.0
3326,1015,5.0
66,1015,5.0
963,1015,5.0
461,1015,5.0
4284,1015,5.0
468,1015,5.0
3044,1015,4.0
4316,1015,5.0
2888,1015,5.0
3492,1015,5.0
2971,1015,5.0
1050,1015,4.0
3274,1015,3.0
2649,1015,5.0
4117,1015,4.0
29,1015,5.0
4519,1015,5.0
13,1015,5.0
4520,1015,5.0
940,1015,5.0
3368,1015,5.0
2642,1015,5.0
4134,1015,4.0
4234,1015,5.0
1379,1015,5.0
1586,1015,5.0
2941,1015,5.0
1500,1015,4.0
4521,1015,4.0
183,1015,5.0
4522,1015,5.0
1693,1015,5.0
2451,1015,4.0
3742,1015,5.0
4523,1015,5.0
1502,1015,4.0
3924,1015,5.0
168,1015,4.0
2725,1015,4.0
3322,1016,5.0
655,1016,5.0
3135,1016,5.0
2468,1016,5.0
191,1016,4.0
3578,1016,5.0
351,1016,5.0
54,1016,4.0
927,1016,5.0
371,1016,5.0
4116,1016,5.0
3213,1016,5.0
2175,1016,5.0
2372,1016,5.0
2373,1016,4.0
3326,1016,5.0
208,1016,4.0
3427,1016,5.0
66,1016,5.0
963,1016,5.0
4284,1016,5.0
4524,1016,3.0
468,1016,5.0
3044,1016,5.0
4316,1016,5.0
1656,1016,5.0
2888,1016,5.0
3492,1016,5.0
96,1016,5.0
1050,1016,5.0
2649,1016,5.0
4117,1016,4.0
4525,1016,4.0
4519,1016,4.0
13,1016,4.0
4520,1016,5.0
939,1016,2.0
940,1016,5.0
4517,1016,5.0
4526,1016,5.0
4134,1016,4.0
489,1016,3.0
4234,1016,5.0
1379,1016,5.0
1586,1016,5.0
2941,1016,5.0
346,1016,1.0
4521,1016,3.0
183,1016,5.0
1995,1016,4.0
4522,1016,5.0
3742,1016,4.0
4523,1016,5.0
4527,1016,5.0
1502,1016,4.0
1234,1016,1.0
3924,1016,5.0
168,1016,4.0
3114,1017,3.0
3326,1017,5.0
1500,1017,4.0
3742,1017,5.0
3830,1017,3.0
2268,1018,5.0
1384,1018,5.0
1912,1018,5.0
1009,1018,5.0
3523,1018,5.0
2100,1018,5.0
1801,1018,5.0
1252,1018,5.0
4516,1018,5.0
2013,1018,4.0
4394,1018,2.0
352,1018,5.0
4519,1018,5.0
3011,1018,3.0
1593,1018,5.0
2999,1018,5.0
4528,1018,4.0
2027,1018,5.0
36,1018,3.0
2168,1018,5.0
2005,1018,5.0
3276,1018,5.0
925,1019,5.0
498,1019,5.0
2531,1019,5.0
4224,1019,5.0
3115,1019,5.0
1533,1019,4.0
3739,1019,5.0
2850,1019,5.0
938,1019,5.0
3482,1019,4.0
198,1019,5.0
1205,1019,5.0
3741,1019,5.0
1552,1019,5.0
3742,1019,5.0
852,1019,5.0
310,1019,5.0
1945,1019,3.0
184,1020,5.0
1912,1020,5.0
156,1020,5.0
2271,1020,5.0
1310,1020,5.0
1895,1020,4.0
2303,1020,5.0
1405,1020,5.0
3541,1020,5.0
2510,1020,5.0
3507,1021,5.0
732,1021,5.0
4046,1021,5.0
959,1021,5.0
4522,1021,5.0
4529,1022,4.0
1213,1022,5.0
1144,1022,3.0
2606,1022,5.0
708,1022,5.0
2117,1022,5.0
976,1022,5.0
3954,1022,5.0
812,1022,5.0
2330,1022,5.0
3887,1022,5.0
3369,1022,5.0
2957,1022,5.0
909,1022,5.0
302,1022,4.0
1629,1022,5.0
3782,1022,5.0
2726,1022,4.0
4530,1022,5.0
3114,1023,2.0
1527,1023,4.0
4117,1023,4.0
1586,1023,5.0
1500,1023,3.0
1995,1023,5.0
43,1024,5.0
4284,1024,5.0
900,1024,4.0
96,1024,5.0
237,1024,5.0
2705,1024,1.0
4521,1024,4.0
4515,1025,4.0
2013,1025,5.0
4394,1025,3.0
714,1025,1.0
4531,1025,5.0
873,1025,5.0
169,1025,1.0
4275,1026,4.0
1079,1026,1.0
565,1026,5.0
4299,1026,1.0
425,1026,5.0
2777,1027,2.0
3447,1027,3.0
1522,1027,3.0
1632,1027,4.0
93,1027,3.0
4478,1027,5.0
861,1027,4.0
2579,1027,5.0
1401,1027,4.0
573,1027,4.0
4532,1027,5.0
574,1027,4.0
3885,1027,2.0
3584,1027,5.0
2256,1027,2.0
1050,1027,3.0
2306,1027,3.0
4143,1027,3.0
4533,1027,5.0
3246,1027,4.0
3989,1027,4.0
3346,1027,4.0
288,1027,3.0
2787,1027,4.0
2788,1027,4.0
4193,1027,4.0
4354,1027,5.0
2902,1027,5.0
3535,1027,3.0
915,1027,4.0
2196,1027,3.0
1556,1027,4.0
490,1027,4.0
3536,1027,5.0
691,1027,2.0
3232,1027,3.0
1501,1027,5.0
1728,1027,5.0
4423,1027,5.0
4514,1027,4.0
4106,1027,3.0
552,1027,4.0
3946,1027,3.0
3643,1028,2.0
3796,1028,3.0
4472,1028,5.0
3199,1028,5.0
2013,1028,5.0
2641,1028,5.0
4394,1028,3.0
714,1028,1.0
4531,1028,5.0
873,1028,5.0
2992,1029,5.0
4534,1029,1.0
1094,1029,4.0
373,1029,4.0
4535,1029,5.0
21,1029,5.0
4456,1029,5.0
4536,1029,5.0
1969,1029,2.0
4404,1029,1.0
2717,1029,3.0
484,1029,4.0
3395,1029,3.0
4267,1029,5.0
3935,1029,4.0
1205,1029,5.0
3651,1029,5.0
1557,1029,1.0
2890,1029,1.0
4537,1029,4.0
1094,1030,5.0
3951,1030,4.0
1429,1030,5.0
2717,1030,5.0
2870,1030,4.0
4538,1030,5.0
1546,1030,5.0
817,1030,5.0
2598,1030,4.0
3350,1030,4.0
4108,1030,4.0
3946,1030,5.0
2985,1031,5.0
2756,1031,5.0
4539,1031,4.0
260,1031,4.0
3136,1031,5.0
3949,1031,3.0
1619,1031,5.0
4540,1031,5.0
1793,1031,4.0
3940,1032,5.0
1140,1032,5.0
4292,1032,5.0
4406,1032,4.0
253,1032,4.0
3831,1032,5.0
1213,1032,5.0
1346,1032,5.0
4304,1032,5.0
2325,1032,5.0
1189,1032,3.0
889,1032,4.0
4541,1032,5.0
2606,1032,5.0
4542,1032,5.0
891,1032,5.0
4169,1032,5.0
2698,1032,5.0
3558,1032,5.0
1150,1032,5.0
1347,1032,5.0
2373,1032,5.0
2215,1032,4.0
2819,1032,5.0
4385,1032,5.0
671,1032,4.0
117,1032,5.0
4543,1032,5.0
1745,1032,5.0
1100,1032,5.0
3965,1032,5.0
217,1032,5.0
3618,1032,5.0
2378,1032,5.0
2139,1032,5.0
218,1032,5.0
442,1032,5.0
713,1032,5.0
678,1032,5.0
1570,1032,5.0
3106,1032,5.0
4175,1032,5.0
1716,1032,5.0
3144,1032,5.0
2569,1032,5.0
4544,1032,5.0
2509,1032,5.0
1203,1032,5.0
1355,1032,5.0
1788,1032,5.0
2972,1032,5.0
2593,1032,5.0
907,1032,5.0
2766,1032,5.0
2194,1032,5.0
246,1032,5.0
2635,1032,5.0
402,1032,4.0
3501,1032,4.0
1552,1032,5.0
166,1032,5.0
3414,1032,5.0
2125,1032,5.0
3564,1032,5.0
2907,1032,5.0
299,1032,5.0
413,1032,5.0
2414,1032,5.0
3862,1032,5.0
953,1032,5.0
651,1032,4.0
3803,1032,4.0
2264,1032,5.0
1115,1032,5.0
1760,1032,5.0
2238,1032,5.0
2758,1032,5.0
309,1032,5.0
3926,1032,2.0
654,1032,5.0
1182,1032,4.0
4398,1033,4.0
1889,1033,5.0
3066,1033,4.0
3076,1033,5.0
3073,1033,5.0
3719,1033,4.0
1821,1033,5.0
3367,1033,5.0
3061,1033,5.0
3056,1033,5.0
362,1033,5.0
3058,1033,3.0
165,1033,4.0
2166,1033,5.0
3048,1033,5.0
2807,1033,5.0
3049,1033,5.0
1085,1033,5.0
2674,1033,4.0
4080,1033,5.0
1460,1034,4.0
1565,1034,5.0
2357,1034,5.0
2020,1034,4.0
903,1034,5.0
1977,1035,5.0
4545,1035,5.0
1956,1035,5.0
1375,1035,5.0
1949,1035,5.0
925,1036,5.0
4383,1036,2.0
230,1036,5.0
3177,1036,5.0
2003,1036,5.0
2409,1036,5.0
1899,1037,4.0
860,1037,5.0
961,1037,3.0
2618,1037,4.0
31,1037,5.0
1563,1037,4.0
4470,1037,2.0
927,1038,5.0
2055,1038,2.0
2768,1038,5.0
1026,1038,5.0
2275,1038,1.0
326,1038,4.0
1885,1039,5.0
1256,1039,5.0
66,1039,5.0
164,1039,5.0
864,1039,2.0
2023,1040,5.0
3584,1040,5.0
521,1040,3.0
3258,1040,5.0
2017,1040,5.0
13,1041,4.0
2133,1041,5.0
1860,1041,5.0
1762,1041,5.0
1062,1041,5.0
1764,1041,4.0
4546,1041,5.0
4547,1041,3.0
2858,1041,5.0
1738,1041,4.0
4372,1041,3.0
376,1041,5.0
4374,1041,2.0
4276,1041,5.0
1864,1041,5.0
2754,1041,3.0
3026,1041,4.0
3903,1041,5.0
665,1041,3.0
58,1041,5.0
2372,1041,4.0
4342,1041,4.0
1978,1041,4.0
2862,1041,5.0
1816,1041,2.0
2215,1041,5.0
2818,1041,5.0
2835,1041,4.0
895,1041,5.0
4039,1041,5.0
4362,1041,4.0
3617,1041,5.0
1746,1041,3.0
2182,1041,4.0
2950,1041,5.0
1823,1041,4.0
4278,1041,5.0
2821,1041,5.0
1824,1041,5.0
4548,1041,4.0
2953,1041,4.0
2015,1041,4.0
1472,1041,5.0
1716,1041,2.0
4376,1041,5.0
1353,1041,5.0
4498,1041,4.0
910,1041,4.0
912,1041,4.0
1876,1041,5.0
591,1041,2.0
2148,1041,4.0
4549,1041,4.0
3215,1041,5.0
300,1041,4.0
4378,1041,5.0
4366,1041,3.0
4426,1041,4.0
1518,1041,3.0
3664,1041,5.0
1730,1041,2.0
3372,1042,4.0
1528,1042,4.0
869,1042,5.0
2708,1042,5.0
480,1042,5.0
2101,1042,5.0
1106,1042,4.0
4550,1042,5.0
4481,1042,4.0
536,1042,4.0
223,1042,3.0
1246,1042,5.0
4551,1043,4.0
1900,1043,2.0
1414,1043,5.0
2638,1043,4.0
1126,1043,5.0
1067,1044,5.0
3633,1044,4.0
2450,1044,3.0
2690,1044,5.0
356,1044,5.0
1041,1044,5.0
2157,1045,3.0
1675,1045,5.0
2469,1045,5.0
1857,1045,5.0
105,1045,5.0
4552,1046,1.0
724,1046,5.0
1534,1046,4.0
4009,1046,5.0
1158,1046,4.0
2616,1046,1.0
4482,1046,2.0
4426,1046,4.0
995,1046,5.0
4553,1046,4.0
2517,1047,5.0
1359,1047,5.0
2661,1047,5.0
3191,1047,5.0
3885,1047,5.0
2306,1047,3.0
1006,1047,5.0
4554,1047,4.0
2959,1047,4.0
3391,1047,4.0
2113,1047,4.0
2508,1047,5.0
3424,1047,4.0
1563,1047,5.0
425,1047,2.0
3041,1048,4.0
2162,1048,4.0
2306,1048,4.0
4555,1048,5.0
1028,1048,4.0
2670,1048,3.0
1530,1049,4.0
2760,1049,5.0
526,1049,5.0
1006,1049,4.0
3493,1049,5.0
3516,1049,5.0
178,1049,5.0
1630,1050,5.0
2347,1050,5.0
4556,1050,4.0
2060,1050,5.0
280,1050,5.0
3106,1050,5.0
3659,1050,5.0
2595,1050,5.0
1356,1050,5.0
1507,1051,5.0
1865,1051,5.0
151,1051,5.0
514,1051,5.0
2656,1051,4.0
911,1051,4.0
3771,1051,5.0
3750,1051,5.0
702,1052,5.0
925,1052,5.0
2713,1052,1.0
4534,1052,5.0
2646,1052,4.0
4275,1052,5.0
3684,1052,5.0
373,1052,5.0
4456,1052,5.0
978,1052,5.0
714,1052,5.0
4300,1052,5.0
1377,1052,5.0
937,1052,5.0
3134,1052,5.0
3698,1052,5.0
1551,1052,4.0
4204,1052,5.0
1335,1052,4.0
723,1052,5.0
425,1052,3.0
2713,1053,1.0
4534,1053,5.0
2646,1053,3.0
4275,1053,5.0
373,1053,5.0
707,1053,5.0
2160,1053,5.0
3935,1053,5.0
1551,1053,4.0
4204,1053,3.0
1335,1053,4.0
425,1053,4.0
2906,1054,5.0
4557,1054,5.0
66,1054,5.0
1782,1054,5.0
4234,1054,5.0
1566,1054,5.0
2112,1054,5.0
2064,1054,5.0
2470,1054,5.0
4485,1055,5.0
2170,1055,5.0
1950,1055,5.0
438,1055,4.0
2059,1055,3.0
1421,1055,5.0
135,1055,5.0
4156,1055,5.0
4408,1056,2.0
1282,1056,5.0
3184,1056,5.0
4202,1056,5.0
2706,1056,5.0
3736,1056,3.0
3224,1057,5.0
903,1057,5.0
1165,1057,4.0
2409,1057,5.0
3413,1057,5.0
3426,1057,5.0
3083,1057,2.0
2471,1058,1.0
3224,1058,5.0
29,1058,3.0
2956,1058,2.0
2879,1058,5.0
590,1058,1.0
3668,1058,4.0
3083,1058,2.0
1562,1058,5.0
3220,1059,5.0
1533,1059,5.0
1954,1059,5.0
3479,1059,5.0
120,1059,4.0
2304,1059,3.0
427,1060,5.0
2684,1060,5.0
3641,1060,4.0
4558,1060,5.0
526,1060,5.0
615,1061,4.0
2369,1061,5.0
3701,1061,5.0
2673,1061,2.0
2309,1061,5.0
2049,1062,5.0
3160,1062,5.0
2042,1062,5.0
1458,1062,5.0
1044,1062,4.0
1335,1062,5.0
1597,1062,5.0
3812,1063,5.0
3987,1063,5.0
1701,1063,5.0
4289,1063,5.0
253,1063,4.0
3556,1063,5.0
55,1063,4.0
1738,1063,5.0
4559,1063,5.0
3902,1063,5.0
628,1063,5.0
1599,1063,5.0
4167,1063,4.0
1637,1063,5.0
665,1063,4.0
1814,1063,5.0
2698,1063,5.0
4341,1063,4.0
2424,1063,5.0
3615,1063,4.0
1150,1063,4.0
3224,1063,5.0
2178,1063,5.0
1867,1063,5.0
1515,1063,5.0
1744,1063,5.0
3032,1063,4.0
117,1063,5.0
385,1063,4.0
3941,1063,4.0
4449,1063,5.0
4560,1063,5.0
1100,1063,5.0
3995,1063,4.0
2306,1063,4.0
3289,1063,4.0
951,1063,4.0
3293,1063,4.0
3405,1063,5.0
3382,1063,4.0
3528,1063,5.0
3989,1063,4.0
4561,1063,4.0
3098,1063,5.0
2230,1063,5.0
3626,1063,5.0
3146,1063,5.0
538,1063,5.0
295,1063,5.0
3410,1063,5.0
2232,1063,5.0
3996,1063,4.0
2638,1063,4.0
4562,1063,5.0
2236,1063,4.0
543,1063,5.0
2842,1063,5.0
2843,1063,4.0
4386,1063,5.0
4563,1063,5.0
422,1063,4.0
357,1063,4.0
129,1063,4.0
4356,1063,5.0
4564,1063,5.0
1761,1063,5.0
1964,1064,5.0
2540,1064,5.0
3569,1064,5.0
1323,1064,5.0
3180,1064,5.0
1481,1064,5.0
3104,1065,5.0
988,1065,5.0
4014,1065,3.0
1371,1065,2.0
951,1065,5.0
1278,1066,4.0
1798,1066,4.0
2473,1066,5.0
3334,1066,4.0
815,1066,4.0
3515,1066,1.0
1175,1066,5.0
2724,1066,3.0
128,1066,4.0
2065,1066,5.0
3551,1066,3.0
3757,1067,5.0
732,1067,5.0
333,1067,5.0
4565,1067,5.0
1528,1067,5.0
2347,1067,4.0
1097,1067,4.0
2175,1067,5.0
131,1067,4.0
1577,1067,5.0
138,1067,5.0
1872,1067,5.0
449,1067,4.0
363,1067,5.0
2666,1067,5.0
2044,1067,5.0
3133,1067,5.0
145,1067,5.0
4281,1067,5.0
1455,1067,5.0
3703,1067,5.0
3254,1067,5.0
1248,1067,4.0
1935,1067,5.0
1054,1067,5.0
3331,1067,5.0
1967,1068,4.0
4078,1068,3.0
1820,1068,5.0
3054,1068,4.0
3890,1068,3.0
2515,1068,3.0
3048,1068,5.0
647,1068,5.0
1882,1068,5.0
3423,1068,5.0
1598,1069,2.0
1507,1069,5.0
3974,1069,5.0
3198,1069,5.0
3341,1069,5.0
384,1069,5.0
670,1069,5.0
4274,1069,5.0
1098,1069,5.0
4149,1069,4.0
3729,1069,4.0
3493,1069,5.0
1132,1069,4.0
4566,1069,4.0
754,1069,5.0
729,1069,4.0
82,1069,5.0
3133,1069,5.0
4356,1069,5.0
2079,1069,2.0
3207,1070,5.0
3706,1070,5.0
3711,1070,5.0
2481,1070,5.0
3513,1070,5.0
679,1070,4.0
3693,1070,5.0
4567,1070,4.0
2114,1070,5.0
1585,1070,4.0
2830,1070,5.0
3874,1070,4.0
3706,1071,5.0
3199,1071,5.0
363,1071,4.0
1170,1071,5.0
3874,1071,5.0
889,1072,4.0
2161,1072,5.0
516,1072,4.0
99,1072,5.0
1668,1072,5.0
2324,1072,2.0
3580,1073,5.0
2904,1073,5.0
1493,1073,5.0
1389,1073,5.0
796,1073,4.0
35,1073,5.0
318,1073,5.0
1501,1073,5.0
4196,1074,4.0
2278,1074,5.0
706,1074,4.0
4168,1074,4.0
4115,1074,4.0
2759,1074,5.0
708,1074,4.0
976,1074,5.0
1615,1074,4.0
1407,1074,4.0
2762,1074,4.0
980,1074,4.0
289,1074,4.0
3012,1074,5.0
1328,1074,3.0
4568,1074,5.0
1482,1074,4.0
1906,1074,5.0
105,1074,4.0
88,1074,5.0
3640,1074,4.0
1368,1075,5.0
1386,1075,5.0
3834,1075,5.0
893,1075,5.0
3652,1075,4.0
1852,1075,5.0
1886,1075,4.0
2883,1075,5.0
4078,1075,5.0
2087,1075,5.0
1597,1075,5.0
1870,1076,5.0
3786,1076,4.0
13,1076,5.0
15,1076,5.0
2804,1076,5.0
3110,1077,4.0
1347,1077,5.0
2835,1077,5.0
3069,1077,5.0
3351,1077,1.0
2885,1077,5.0
4080,1077,5.0
4312,1078,4.0
1295,1078,2.0
3733,1078,5.0
3745,1078,3.0
2025,1078,5.0
2188,1078,5.0
4264,1079,4.0
655,1079,4.0
3123,1079,4.0
1062,1079,5.0
561,1079,4.0
1764,1079,4.0
765,1079,4.0
3171,1079,5.0
3223,1079,5.0
428,1079,4.0
1523,1079,5.0
4166,1079,4.0
1703,1079,5.0
1740,1079,4.0
376,1079,5.0
4374,1079,3.0
1427,1079,4.0
505,1079,5.0
507,1079,5.0
3140,1079,5.0
3902,1079,5.0
4243,1079,5.0
2754,1079,5.0
2366,1079,4.0
628,1079,5.0
1144,1079,5.0
889,1079,5.0
630,1079,5.0
2606,1079,4.0
3283,1079,4.0
3865,1079,5.0
2136,1079,5.0
3115,1079,5.0
784,1079,5.0
204,1079,4.0
2607,1079,5.0
2967,1079,4.0
3615,1079,3.0
1217,1079,5.0
1149,1079,5.0
896,1079,5.0
2947,1079,2.0
791,1079,5.0
4456,1079,5.0
4569,1079,4.0
1817,1079,4.0
4560,1079,5.0
2221,1079,5.0
3965,1079,4.0
1820,1079,5.0
442,1079,5.0
1823,1079,5.0
3151,1079,4.0
3227,1079,3.0
1437,1079,4.0
577,1079,5.0
678,1079,5.0
1158,1079,5.0
1748,1079,5.0
3912,1079,1.0
1544,1079,5.0
2953,1079,4.0
681,1079,5.0
284,1079,4.0
13,1079,5.0
1626,1079,5.0
4063,1079,4.0
2189,1079,5.0
3623,1079,5.0
1752,1079,5.0
3295,1079,4.0
2190,1079,5.0
2431,1079,4.0
485,1079,4.0
3369,1079,5.0
4180,1079,3.0
3626,1079,5.0
4570,1079,4.0
2434,1079,4.0
2260,1079,4.0
910,1079,5.0
223,1079,5.0
1028,1079,5.0
1836,1079,4.0
830,1079,4.0
3883,1079,4.0
2621,1079,5.0
4571,1079,5.0
594,1079,5.0
691,1079,4.0
3232,1079,4.0
648,1079,5.0
917,1079,4.0
3923,1079,4.0
4572,1079,5.0
418,1079,4.0
4573,1079,5.0
4426,1079,4.0
2844,1079,4.0
693,1079,5.0
919,1079,5.0
241,1079,5.0
90,1079,4.0
878,1079,4.0
2438,1079,4.0
4514,1079,4.0
2129,1079,4.0
2915,1079,4.0
2130,1079,4.0
922,1079,5.0
2964,1079,5.0
39,1079,5.0
4574,1079,2.0
3094,1079,4.0
4356,1079,5.0
2831,1079,5.0
3021,1079,5.0
2755,1079,3.0
959,1080,5.0
4472,1080,5.0
950,1080,5.0
2655,1080,5.0
33,1080,5.0
2339,1081,5.0
2672,1081,5.0
4575,1081,5.0
2205,1081,5.0
3359,1081,3.0
2852,1081,5.0
2699,1081,5.0
276,1081,5.0
27,1081,5.0
911,1081,5.0
2039,1081,4.0
1480,1081,5.0
2028,1081,5.0
2522,1081,5.0
4576,1081,5.0
4424,1082,5.0
4032,1082,5.0
1305,1082,5.0
1466,1082,4.0
1515,1082,5.0
1666,1082,5.0
176,1082,5.0
1374,1082,5.0
2941,1082,5.0
3704,1082,5.0
628,1083,5.0
107,1083,5.0
2839,1083,5.0
3535,1083,4.0
878,1083,5.0
2772,1084,5.0
1,1084,5.0
886,1084,4.0
1301,1084,5.0
1096,1084,4.0
1811,1084,5.0
706,1084,4.0
1429,1084,4.0
2175,1084,5.0
2519,1084,4.0
1638,1084,4.0
2068,1084,4.0
2609,1084,5.0
151,1084,5.0
2610,1084,4.0
4172,1084,4.0
1153,1084,5.0
3190,1084,3.0
1641,1084,5.0
802,1084,4.0
1103,1084,3.0
3778,1084,5.0
4258,1084,3.0
805,1084,4.0
1606,1084,5.0
210,1084,5.0
2618,1084,4.0
3003,1084,5.0
971,1084,5.0
1244,1084,4.0
1028,1084,4.0
2234,1084,4.0
3536,1084,5.0
2621,1084,5.0
3305,1084,4.0
834,1084,3.0
758,1084,4.0
3651,1084,5.0
1622,1084,5.0
3782,1084,4.0
596,1084,4.0
2344,1084,5.0
1115,1084,4.0
1779,1084,5.0
4106,1084,5.0
2605,1084,4.0
2624,1084,4.0
167,1084,4.0
3640,1084,5.0
2516,1085,4.0
564,1085,2.0
1215,1085,1.0
204,1085,4.0
4577,1085,3.0
899,1085,4.0
4533,1085,5.0
2229,1085,4.0
1108,1085,5.0
3357,1085,3.0
4578,1085,4.0
4109,1085,2.0
1913,1086,5.0
2049,1086,5.0
3893,1086,5.0
1361,1086,5.0
2208,1086,3.0
2484,1086,5.0
1458,1086,4.0
211,1086,5.0
2552,1087,3.0
4579,1087,5.0
3457,1087,4.0
886,1087,2.0
3660,1087,3.0
1526,1087,4.0
4509,1087,5.0
4580,1087,5.0
4297,1087,4.0
1096,1087,3.0
2325,1087,3.0
1634,1087,2.0
2820,1087,4.0
4129,1087,5.0
217,1087,4.0
4258,1087,2.0
678,1087,3.0
1570,1087,4.0
2823,1087,4.0
2939,1087,4.0
1546,1087,2.0
4220,1087,4.0
3887,1087,4.0
532,1087,4.0
4179,1087,4.0
1619,1087,5.0
2410,1087,3.0
246,1087,3.0
224,1087,3.0
1877,1087,5.0
4184,1087,3.0
4581,1087,4.0
2842,1087,4.0
4106,1087,3.0
3236,1087,3.0
4405,1088,5.0
2476,1088,5.0
1385,1088,5.0
3575,1088,5.0
1078,1088,5.0
3795,1088,5.0
2332,1088,5.0
1885,1088,5.0
3432,1088,5.0
1012,1088,5.0
2271,1088,5.0
1654,1088,5.0
107,1088,4.0
1398,1088,4.0
2704,1088,5.0
868,1088,4.0
1389,1088,4.0
2280,1088,5.0
2661,1088,4.0
1852,1088,5.0
1390,1088,5.0
2466,1088,5.0
3702,1088,5.0
1402,1088,5.0
1413,1088,4.0
2085,1088,5.0
1403,1088,5.0
282,1088,5.0
1261,1088,5.0
1394,1088,5.0
871,1088,5.0
1897,1088,5.0
4414,1088,5.0
2515,1088,5.0
4111,1088,5.0
101,1088,5.0
1383,1088,5.0
1124,1088,4.0
355,1088,5.0
3109,1088,5.0
1490,1088,5.0
2793,1088,5.0
1043,1088,5.0
319,1088,5.0
2713,1089,5.0
1926,1089,5.0
2104,1089,5.0
258,1089,5.0
360,1089,5.0
2709,1089,5.0
2406,1089,5.0
14,1089,3.0
3825,1089,5.0
3194,1089,1.0
1493,1090,5.0
1886,1090,5.0
1497,1090,5.0
